step,loss,moving_average_200
10454,0.0155,0.019853
10455,0.016,0.019769
10456,0.0156,0.0197625
10457,0.0157,0.0195955
10458,0.0144,0.0196265
10459,0.0138,0.0195835
10460,0.0282,0.019634
10461,0.012,0.019634
10462,0.0106,0.019623
10463,0.0067,0.0195515
10464,0.017,0.0195095
10465,0.0166,0.019573
10466,0.0337,0.019692
10467,0.0086,0.019607
10468,0.0261,0.019679
10469,0.0232,0.019661
10470,0.0211,0.019648
10471,0.0155,0.0196345
10472,0.0173,0.019676
10473,0.0115,0.019557
10474,0.0489,0.01972
10475,0.0135,0.019625
10476,0.0111,0.0196065
10477,0.0152,0.0195145
10478,0.0151,0.0195415
10479,0.0051,0.0195335
10480,0.0288,0.019558
10481,0.0251,0.0195925
10482,0.0157,0.019582
10483,0.0104,0.019559
10484,0.0414,0.019633
10485,0.0158,0.019582
10486,0.0206,0.0196005
10487,0.0185,0.0196435
10488,0.0125,0.019573
10489,0.0124,0.019558
10490,0.024,0.0194855
10491,0.0111,0.0194585
10492,0.0133,0.019419
10493,0.0126,0.019411
10494,0.0052,0.0193805
10495,0.0074,0.0193295
10496,0.0293,0.0193085
10497,0.0233,0.019283
10498,0.0058,0.019293
10499,0.0082,0.019275
10500,0.0129,0.0191455
10501,0.0376,0.0192125
10502,0.0172,0.019206
10503,0.0077,0.019106
10504,0.0174,0.0190745
10505,0.0058,0.018931
10506,0.0645,0.019057
10507,0.0473,0.0192495
10508,0.014,0.019241
10509,0.0388,0.019385
10510,0.0168,0.019419
10511,0.0098,0.019394
10512,0.0315,0.019432
10513,0.0274,0.0195095
10514,0.0059,0.0194625
10515,0.0107,0.019411
10516,0.0097,0.019351
10517,0.0166,0.01936
10518,0.0341,0.0194095
10519,0.0066,0.019371
10520,0.016,0.019368
10521,0.0296,0.0194415
10522,0.0149,0.019459
10523,0.0169,0.019394
10524,0.0094,0.0192385
10525,0.0359,0.0193795
10526,0.0124,0.019413
10527,0.0071,0.019421
10528,0.0335,0.0194655
10529,0.0172,0.0194925
10530,0.0156,0.019516
10531,0.0171,0.019543
10532,0.0181,0.0195965
10533,0.0484,0.019748
10534,0.0763,0.020059
10535,0.0251,0.02006
10536,0.0072,0.0199895
10537,0.0264,0.0200625
10538,0.0252,0.0200935
10539,0.0101,0.020058
10540,0.0415,0.020208
10541,0.0168,0.020229
10542,0.0055,0.020108
10543,0.0321,0.020147
10544,0.0208,0.0200195
10545,0.0156,0.0199685
10546,0.0057,0.019959
10547,0.0086,0.0198085
10548,0.0093,0.019813
10549,0.0065,0.0197295
10550,0.0176,0.0197605
10551,0.0263,0.0197895
10552,0.0173,0.019797
10553,0.0126,0.0198245
10554,0.0366,0.019946
10555,0.0518,0.020178
10556,0.0176,0.0200515
10557,0.0186,0.020075
10558,0.0089,0.0200765
10559,0.0106,0.02002
10560,0.0132,0.020057
10561,0.0113,0.0200645
10562,0.0047,0.0200625
10563,0.0244,0.020147
10564,0.024,0.020127
10565,0.0122,0.020168
10566,0.0209,0.0201545
10567,0.0113,0.0200935
10568,0.0062,0.019973
10569,0.0136,0.01981
10570,0.0337,0.0199215
10571,0.0233,0.019901
10572,0.007,0.019892
10573,0.0109,0.0197475
10574,0.0375,0.019759
10575,0.0098,0.0196965
10576,0.0236,0.0197285
10577,0.0139,0.01973
10578,0.0315,0.019836
10579,0.0051,0.019814
10580,0.0111,0.0197415
10581,0.0122,0.0196655
10582,0.009,0.0195185
10583,0.0192,0.019546
10584,0.0239,0.0195995
10585,0.0062,0.0195975
10586,0.0371,0.019725
10587,0.0332,0.019854
10588,0.0266,0.019927
10589,0.0091,0.019861
10590,0.0099,0.019852
10591,0.0116,0.0197755
10592,0.0154,0.0197705
10593,0.0345,0.019853
10594,0.0165,0.0198225
10595,0.0242,0.019846
10596,0.0194,0.0197395
10597,0.0121,0.019728
10598,0.0235,0.019536
10599,0.0201,0.0195345
10600,0.0208,0.019573
10601,0.0135,0.019548
10602,0.0116,0.0194545
10603,0.0197,0.019214
10604,0.0137,0.0192175
10605,0.0226,0.0192045
10606,0.0218,0.0191725
10607,0.0265,0.01913
10608,0.0086,0.0190865
10609,0.0189,0.0190375
10610,0.0292,0.019036
10611,0.0481,0.019113
10612,0.0181,0.019172
10613,0.0199,0.01919
10614,0.0183,0.019186
10615,0.0521,0.0193955
10616,0.0216,0.0194195
10617,0.0403,0.019554
10618,0.0147,0.0196055
10619,0.0322,0.0196905
10620,0.0083,0.0196685
10621,0.0108,0.019671
10622,0.0435,0.0198525
10623,0.0211,0.0198295
10624,0.0316,0.019903
10625,0.01,0.019876
10626,0.0206,0.0199145
10627,0.0325,0.0200025
10628,0.0325,0.01996
10629,0.013,0.0199385
10630,0.0489,0.020038
10631,0.0171,0.020063
10632,0.0425,0.0201665
10633,0.0258,0.0201365
10634,0.0284,0.0202215
10635,0.0226,0.0201205
10636,0.0166,0.020175
10637,0.0111,0.020147
10638,0.0196,0.0202145
10639,0.0149,0.020229
10640,0.0272,0.0203045
10641,0.0076,0.020124
10642,0.0046,0.020051
10643,0.0377,0.020154
10644,0.0223,0.020221
10645,0.0153,0.0202335
10646,0.0077,0.0202355
10647,0.0398,0.020323
10648,0.0263,0.020069
10649,0.037,0.0201285
10650,0.0067,0.020121
10651,0.0132,0.020125
10652,0.0143,0.019925
10653,0.0105,0.0199555
10654,0.017,0.019963
10655,0.0229,0.0199975
10656,0.0247,0.020043
10657,0.0496,0.0202125
10658,0.0193,0.020237
10659,0.0134,0.020235
10660,0.0359,0.0202735
10661,0.0423,0.020425
10662,0.0099,0.0204215
10663,0.0243,0.0205095
10664,0.0186,0.0205175
10665,0.0098,0.0204835
10666,0.0287,0.0204585
10667,0.0176,0.0205035
10668,0.0317,0.0205315
10669,0.0124,0.0204775
10670,0.0124,0.020434
10671,0.0076,0.0203945
10672,0.0026,0.020321
10673,0.0174,0.0203505
10674,0.0277,0.0202445
10675,0.0134,0.020244
10676,0.0137,0.020257
10677,0.0333,0.0203475
10678,0.04,0.020472
10679,0.0194,0.0205435
10680,0.0199,0.020499
10681,0.0244,0.0204955
10682,0.0202,0.020518
10683,0.0224,0.020578
10684,0.0126,0.020434
10685,0.0176,0.020443
10686,0.0407,0.0205435
10687,0.0165,0.0205335
10688,0.0295,0.0206185
10689,0.0652,0.0208825
10690,0.0099,0.020812
10691,0.0221,0.020867
10692,0.0229,0.020915
10693,0.0158,0.020931
10694,0.0106,0.020958
10695,0.0074,0.020958
10696,0.0096,0.0208595
10697,0.0126,0.020806
10698,0.0092,0.020823
10699,0.0172,0.020868
10700,0.0241,0.020924
10701,0.0089,0.0207805
10702,0.0112,0.0207505
10703,0.0071,0.0207475
10704,0.0078,0.0206995
10705,0.0163,0.020752
10706,0.017,0.0205145
10707,0.0235,0.0203955
10708,0.021,0.0204305
10709,0.0455,0.020464
10710,0.0076,0.020418
10711,0.0425,0.0205815
10712,0.0333,0.0205905
10713,0.0137,0.020522
10714,0.0156,0.0205705
10715,0.0283,0.0206585
10716,0.0076,0.020648
10717,0.0133,0.0206315
10718,0.0136,0.020529
10719,0.017,0.020581
10720,0.0365,0.0206835
10721,0.0346,0.0207085
10722,0.0201,0.0207345
10723,0.0154,0.020727
10724,0.0244,0.020802
10725,0.0088,0.0206665
10726,0.0192,0.0207005
10727,0.0158,0.020744
10728,0.0134,0.0206435
10729,0.0261,0.020688
10730,0.0072,0.020646
10731,0.0213,0.020667
10732,0.015,0.0206515
10733,0.0335,0.020577
10734,0.0262,0.0203265
10735,0.0234,0.020318
10736,0.0151,0.0203575
10737,0.0106,0.0202785
10738,0.0118,0.0202115
10739,0.005,0.020186
10740,0.0106,0.0200315
10741,0.0235,0.020065
10742,0.0157,0.020116
10743,0.022,0.0200655
10744,0.0345,0.020134
10745,0.0177,0.0201445
10746,0.0151,0.0201915
10747,0.0151,0.020224
10748,0.0114,0.0202345
10749,0.0169,0.0202865
10750,0.0138,0.0202675
10751,0.024,0.020256
10752,0.0166,0.0202525
10753,0.0137,0.020258
10754,0.018,0.020165
10755,0.0039,0.0199255
10756,0.0153,0.019914
10757,0.0242,0.019942
10758,0.0022,0.0199085
10759,0.008,0.0198955
10760,0.0217,0.019938
10761,0.0157,0.01996
10762,0.0109,0.019991
10763,0.0138,0.019938
10764,0.0106,0.019871
10765,0.0315,0.0199675
10766,0.0127,0.0199265
10767,0.0168,0.019954
10768,0.0143,0.0199945
10769,0.0088,0.0199705
10770,0.0492,0.020048
10771,0.0261,0.020062
10772,0.0166,0.02011
10773,0.0071,0.020091
10774,0.0151,0.019979
10775,0.008,0.01997
10776,0.0071,0.0198875
10777,0.0355,0.0199955
10778,0.0152,0.019914
10779,0.0156,0.0199665
10780,0.0247,0.0200345
10781,0.0207,0.020077
10782,0.0202,0.020133
10783,0.0106,0.02009
10784,0.0068,0.0200045
10785,0.0371,0.020159
10786,0.0215,0.020081
10787,0.0172,0.020001
10788,0.0218,0.019977
10789,0.0215,0.020039
10790,0.0216,0.0200975
10791,0.018,0.0201295
10792,0.0068,0.0200865
10793,0.0173,0.0200005
10794,0.0186,0.020011
10795,0.0127,0.0199535
10796,0.0263,0.019988
10797,0.0264,0.0200595
10798,0.0184,0.020034
10799,0.0402,0.0201345
10800,0.0115,0.020088
10801,0.017,0.0201055
10802,0.0186,0.0201405
10803,0.0137,0.0201105
10804,0.022,0.020152
10805,0.0146,0.020112
10806,0.0184,0.020095
10807,0.024,0.0200825
10808,0.0248,0.0201635
10809,0.0102,0.02012
10810,0.0277,0.0201125
10811,0.0209,0.0199765
10812,0.0336,0.020054
10813,0.0521,0.020215
10814,0.0403,0.020325
10815,0.0163,0.020146
10816,0.0272,0.020174
10817,0.019,0.0200675
10818,0.0114,0.020051
10819,0.0353,0.0200665
10820,0.0166,0.020108
10821,0.0086,0.020097
10822,0.0101,0.01993
10823,0.015,0.0198995
10824,0.0251,0.019867
10825,0.0161,0.0198975
10826,0.0203,0.019896
10827,0.0123,0.019795
10828,0.0233,0.019749
10829,0.0173,0.0197705
10830,0.02,0.019626
10831,0.0227,0.019654
10832,0.017,0.0195265
10833,0.0175,0.019485
10834,0.0134,0.01941
10835,0.0176,0.019385
10836,0.052,0.019562
10837,0.0115,0.019564
10838,0.0165,0.0195485
10839,0.0081,0.0195145
10840,0.0293,0.019525
10841,0.0064,0.019519
10842,0.0174,0.019583
10843,0.0137,0.019463
10844,0.0123,0.019413
10845,0.0144,0.0194085
10846,0.018,0.01946
10847,0.034,0.019431
10848,0.0137,0.019368
10849,0.0043,0.0192045
10850,0.0172,0.019257
10851,0.0142,0.019262
10852,0.0175,0.019278
10853,0.0232,0.0193415
10854,0.0411,0.019462
10855,0.0242,0.0194685
10856,0.0265,0.0194775
10857,0.0161,0.01931
10858,0.0085,0.019256
10859,0.0188,0.019283
10860,0.0144,0.0191755
10861,0.019,0.019059
10862,0.0046,0.0190325
10863,0.0049,0.0189355
10864,0.0203,0.018944
10865,0.0103,0.0189465
10866,0.0266,0.018936
10867,0.0302,0.018999
10868,0.0444,0.0190625
10869,0.0165,0.019083
10870,0.0096,0.019069
10871,0.0161,0.0191115
10872,0.0147,0.019172
10873,0.007,0.01912
10874,0.0155,0.019059
10875,0.0295,0.0191395
10876,0.0311,0.0192265
10877,0.0192,0.019156
10878,0.0217,0.0190645
10879,0.0083,0.019009
10880,0.0208,0.0190135
10881,0.0171,0.018977
10882,0.0331,0.0190415
10883,0.0106,0.0189825
10884,0.0111,0.018975
10885,0.0189,0.0189815
10886,0.0227,0.0188915
10887,0.0114,0.018866
10888,0.0172,0.0188045
10889,0.0084,0.0185205
10890,0.0083,0.0185125
10891,0.007,0.018437
10892,0.0437,0.018541
10893,0.0149,0.0185365
10894,0.0103,0.018535
10895,0.0219,0.0186075
10896,0.0157,0.018638
10897,0.0341,0.0187455
10898,0.0217,0.018808
10899,0.0158,0.018801
10900,0.0291,0.018826
10901,0.013,0.0188465
10902,0.0326,0.0189535
10903,0.0268,0.019052
10904,0.0141,0.0190835
10905,0.0055,0.0190295
10906,0.016,0.0190245
10907,0.0312,0.019063
10908,0.0122,0.019019
10909,0.0229,0.018906
10910,0.0181,0.0189585
10911,0.0104,0.018798
10912,0.0414,0.0188385
10913,0.0195,0.0188675
10914,0.0094,0.0188365
10915,0.0272,0.018831
10916,0.0148,0.018867
10917,0.0067,0.018834
10918,0.0057,0.0187945
10919,0.0071,0.018745
10920,0.0099,0.018612
10921,0.0156,0.018517
10922,0.0104,0.0184685
10923,0.04,0.0185915
10924,0.0116,0.0185275
10925,0.0071,0.018519
10926,0.0176,0.018511
10927,0.0067,0.0184655
10928,0.038,0.0185885
10929,0.0377,0.0186465
10930,0.0168,0.0186945
10931,0.0112,0.018644
10932,0.0068,0.018603
10933,0.019,0.0185305
10934,0.0118,0.0184585
10935,0.0406,0.0185445
10936,0.0236,0.018587
10937,0.0161,0.0186145
10938,0.0197,0.018654
10939,0.0144,0.018701
10940,0.0031,0.0186635
10941,0.0312,0.018702
10942,0.0027,0.018637
10943,0.0247,0.0186505
10944,0.0266,0.018611
10945,0.0182,0.0186135
10946,0.0276,0.018676
10947,0.0119,0.01866
10948,0.0173,0.0186895
10949,0.0157,0.0186835
10950,0.0347,0.018788
10951,0.0452,0.018894
10952,0.0142,0.018882
10953,0.0209,0.018918
10954,0.0295,0.0189755
10955,0.005,0.018981
10956,0.0089,0.018949
10957,0.0173,0.0189145
10958,0.0152,0.0189795
10959,0.049,0.0191845
10960,0.0229,0.0191905
10961,0.0228,0.019226
10962,0.0314,0.0193285
10963,0.006,0.0192895
10964,0.0072,0.0192725
10965,0.0153,0.0191915
10966,0.0333,0.0192945
10967,0.0188,0.0193045
10968,0.0065,0.0192655
10969,0.0091,0.019267
10970,0.0172,0.019107
10971,0.0298,0.0191255
10972,0.0173,0.019129
10973,0.0266,0.0192265
10974,0.0192,0.019247
10975,0.0367,0.0193905
10976,0.0164,0.019437
10977,0.0125,0.019322
10978,0.0179,0.0193355
10979,0.0118,0.0193165
10980,0.0245,0.0193155
10981,0.0217,0.0193205
10982,0.0131,0.019285
10983,0.0164,0.019314
10984,0.0271,0.0194155
10985,0.015,0.019305
10986,0.0238,0.0193165
10987,0.006,0.0192605
10988,0.0116,0.0192095
10989,0.0164,0.019184
10990,0.0143,0.0191475
10991,0.0106,0.0191105
10992,0.0078,0.0191155
10993,0.0161,0.0191095
10994,0.0106,0.0190695
10995,0.0084,0.019048
10996,0.013,0.0189815
10997,0.0045,0.018872
10998,0.0116,0.018838
10999,0.0229,0.0187515
11000,0.0185,0.0187865
11001,0.0557,0.01898
11002,0.0134,0.018954
11003,0.0138,0.0189545
11004,0.0068,0.0188785
11005,0.0165,0.018888
11006,0.0328,0.01896
11007,0.022,0.01895
11008,0.022,0.018936
11009,0.0248,0.019009
11010,0.0039,0.01889
11011,0.0155,0.018863
11012,0.0117,0.0187535
11013,0.0188,0.018587
11014,0.0173,0.018472
11015,0.0268,0.0185245
11016,0.0207,0.018492
11017,0.0143,0.0184685
11018,0.0114,0.0184685
11019,0.0166,0.018375
11020,0.0257,0.0184205
11021,0.008,0.0184175
11022,0.0138,0.018436
11023,0.0062,0.018392
11024,0.0224,0.0183785
11025,0.0106,0.018351
11026,0.0213,0.018356
11027,0.005,0.0183195
11028,0.0132,0.018269
11029,0.0063,0.018214
11030,0.0224,0.018226
11031,0.0435,0.01833
11032,0.0156,0.018323
11033,0.0109,0.01829
11034,0.0249,0.0183475
11035,0.0104,0.0183115
11036,0.0276,0.0181895
11037,0.0224,0.018244
11038,0.0079,0.018201
11039,0.0224,0.0182725
11040,0.0064,0.018158
11041,0.007,0.018161
11042,0.0134,0.018141
11043,0.0155,0.01815
11044,0.0209,0.018193
11045,0.0245,0.0182435
11046,0.011,0.0182085
11047,0.0135,0.018106
11048,0.0228,0.0181515
11049,0.0134,0.018197
11050,0.0228,0.018225
11051,0.0153,0.0182305
11052,0.0269,0.0182775
11053,0.0191,0.018257
11054,0.0178,0.0181405
11055,0.0159,0.018099
11056,0.0306,0.0181195
11057,0.0231,0.0181545
11058,0.0111,0.0181675
11059,0.0109,0.018128
11060,0.0222,0.018167
11061,0.0231,0.0181875
11062,0.022,0.0182745
11063,0.0076,0.018288
11064,0.0198,0.0182855
11065,0.0067,0.0182675
11066,0.0235,0.018252
11067,0.0182,0.018192
11068,0.0173,0.0180565
11069,0.0203,0.0180755
11070,0.0212,0.0181335
11071,0.0169,0.0181375
11072,0.0168,0.018148
11073,0.0182,0.018204
11074,0.0203,0.018228
11075,0.0111,0.018136
11076,0.0054,0.0180075
11077,0.0197,0.01801
11078,0.0163,0.017983
11079,0.0066,0.0179745
11080,0.0147,0.017944
11081,0.0172,0.0179445
11082,0.0124,0.017841
11083,0.0181,0.0178785
11084,0.0309,0.0179775
11085,0.0173,0.0179695
11086,0.0105,0.0179085
11087,0.0115,0.017909
11088,0.0303,0.0179745
11089,0.0179,0.018022
11090,0.0202,0.0180815
11091,0.0138,0.0181155
11092,0.0212,0.018003
11093,0.0332,0.0180945
11094,0.0067,0.0180765
11095,0.0161,0.0180475
11096,0.024,0.018089
11097,0.0243,0.01804
11098,0.0247,0.018055
11099,0.0156,0.018054
11100,0.0073,0.017945
11101,0.0153,0.0179565
11102,0.0394,0.0179905
11103,0.0097,0.017905
11104,0.0115,0.017892
11105,0.0341,0.018035
11106,0.0046,0.017978
11107,0.0109,0.0178765
11108,0.016,0.0178955
11109,0.0027,0.0177945
11110,0.0118,0.017763
11111,0.0042,0.017732
11112,0.0332,0.017691
11113,0.0174,0.0176805
11114,0.0189,0.017728
11115,0.0114,0.017649
11116,0.0204,0.017677
11117,0.0276,0.0177815
11118,0.011,0.017808
11119,0.0103,0.017824
11120,0.0162,0.0178555
11121,0.0088,0.0178215
11122,0.0093,0.017816
11123,0.0304,0.017768
11124,0.0268,0.017844
11125,0.0276,0.0179465
11126,0.0121,0.017919
11127,0.0359,0.018065
11128,0.0071,0.0179105
11129,0.022,0.017832
11130,0.0106,0.017801
11131,0.0076,0.017783
11132,0.0227,0.0178625
11133,0.013,0.0178325
11134,0.0128,0.0178375
11135,0.048,0.0178745
11136,0.0213,0.017863
11137,0.0074,0.0178195
11138,0.0326,0.017884
11139,0.015,0.017887
11140,0.0166,0.0179545
11141,0.0101,0.017849
11142,0.0233,0.017952
11143,0.0115,0.017886
11144,0.0256,0.017881
11145,0.0129,0.0178545
11146,0.0148,0.0177905
11147,0.0132,0.017797
11148,0.017,0.0177955
11149,0.0377,0.0179055
11150,0.0695,0.0180795
11151,0.0271,0.017989
11152,0.0092,0.017964
11153,0.0057,0.017888
11154,0.0299,0.01789
11155,0.0072,0.017901
11156,0.0059,0.017886
11157,0.0295,0.017947
11158,0.0221,0.0179815
11159,0.0209,0.017841
11160,0.0091,0.017772
11161,0.0146,0.017731
11162,0.0272,0.01771
11163,0.0259,0.0178095
11164,0.0164,0.0178555
11165,0.0245,0.0179015
11166,0.0132,0.017801
11167,0.0137,0.0177755
11168,0.0227,0.0178565
11169,0.0092,0.017857
11170,0.0105,0.0178235
11171,0.016,0.0177545
11172,0.0337,0.0178365
11173,0.0229,0.017818
11174,0.0338,0.017891
11175,0.0064,0.0177395
11176,0.0147,0.017731
11177,0.0197,0.017767
11178,0.0125,0.01774
11179,0.0215,0.0177885
11180,0.0212,0.017772
11181,0.0064,0.0176955
11182,0.0261,0.0177605
11183,0.031,0.0178335
11184,0.0153,0.0177745
11185,0.0245,0.017822
11186,0.0114,0.01776
11187,0.0176,0.017818
11188,0.0253,0.0178865
11189,0.027,0.0179395
11190,0.0213,0.0179745
11191,0.0124,0.0179835
11192,0.014,0.0180145
11193,0.0083,0.0179755
11194,0.0112,0.0179785
11195,0.0145,0.018009
11196,0.015,0.018019
11197,0.0111,0.018052
11198,0.0079,0.0180335
11199,0.0264,0.018051
11200,0.0253,0.018085
11201,0.0126,0.0178695
11202,0.0092,0.0178485
11203,0.0056,0.0178075
11204,0.0129,0.017838
11205,0.0132,0.0178215
11206,0.0065,0.01769
11207,0.0176,0.017668
11208,0.0171,0.0176435
11209,0.0185,0.017612
11210,0.0166,0.0176755
11211,0.0085,0.0176405
11212,0.0104,0.017634
11213,0.0165,0.0176225
11214,0.0196,0.017634
11215,0.0256,0.017628
11216,0.0138,0.0175935
11217,0.0177,0.0176105
11218,0.0201,0.017654
11219,0.0242,0.017692
11220,0.0312,0.0177195
11221,0.0124,0.0177415
11222,0.0231,0.017788
11223,0.0094,0.017804
11224,0.0167,0.0177755
11225,0.0072,0.0177585
11226,0.0091,0.0176975
11227,0.0097,0.017721
11228,0.0118,0.017714
11229,0.0264,0.0178145
11230,0.0131,0.017768
11231,0.0063,0.017582
11232,0.0369,0.0176885
11233,0.0099,0.0176835
11234,0.0127,0.0176225
11235,0.0193,0.017667
11236,0.0073,0.0175655
11237,0.0175,0.017541
11238,0.0185,0.017594
11239,0.0036,0.0175
11240,0.0251,0.0175935
11241,0.0163,0.01764
11242,0.0097,0.0176215
11243,0.0221,0.0176545
11244,0.0235,0.0176675
11245,0.0194,0.017642
11246,0.0182,0.017678
11247,0.0057,0.017639
11248,0.0095,0.0175725
11249,0.0111,0.017561
11250,0.0127,0.0175105
11251,0.0054,0.017461
11252,0.0411,0.017532
11253,0.0041,0.017457
11254,0.0148,0.017442
11255,0.0171,0.017448
11256,0.0126,0.017358
11257,0.0188,0.0173365
11258,0.0351,0.0174565
11259,0.0147,0.0174755
11260,0.0158,0.0174435
11261,0.0477,0.0175665
11262,0.0052,0.0174825
11263,0.0096,0.0174925
11264,0.0134,0.0174605
11265,0.0185,0.0175195
11266,0.019,0.017497
11267,0.0044,0.017428
11268,0.0117,0.0174
11269,0.0141,0.017369
11270,0.0125,0.0173255
11271,0.0274,0.017378
11272,0.0183,0.0173855
11273,0.0202,0.0173955
11274,0.0119,0.0173535
11275,0.0108,0.017352
11276,0.0176,0.017413
11277,0.011,0.0173695
11278,0.0183,0.0173795
11279,0.0141,0.017417
11280,0.0251,0.017469
11281,0.0186,0.017476
11282,0.0523,0.0176755
11283,0.0178,0.017674
11284,0.0072,0.0175555
11285,0.013,0.017534
11286,0.006,0.0175115
11287,0.0227,0.0175675
11288,0.0182,0.017507
11289,0.0159,0.017497
11290,0.0211,0.0175015
11291,0.023,0.0175475
11292,0.009,0.0174865
11293,0.0068,0.0173545
11294,0.02,0.017421
11295,0.0128,0.0174045
11296,0.0169,0.017369
11297,0.0199,0.017347
11298,0.0255,0.017351
11299,0.01,0.017323
11300,0.016,0.0173665
11301,0.0254,0.017417
11302,0.0188,0.017314
11303,0.0252,0.0173915
11304,0.0085,0.0173765
11305,0.0148,0.01728
11306,0.0187,0.0173505
11307,0.0049,0.0173205
11308,0.0425,0.017453
11309,0.0116,0.0174975
11310,0.008,0.0174785
11311,0.0099,0.017507
11312,0.0094,0.017388
11313,0.0466,0.017534
11314,0.0285,0.017582
11315,0.0054,0.017552
11316,0.0134,0.017517
11317,0.006,0.017409
11318,0.0141,0.0174245
11319,0.0219,0.0174825
11320,0.0095,0.017449
11321,0.0065,0.0174375
11322,0.0132,0.017457
11323,0.0295,0.0174525
11324,0.022,0.0174285
11325,0.0047,0.017314
11326,0.0068,0.0172875
11327,0.039,0.017303
11328,0.0089,0.017312
11329,0.0093,0.0172485
11330,0.0373,0.017382
11331,0.0066,0.017377
11332,0.0463,0.017495
11333,0.013,0.017495
11334,0.0051,0.0174565
11335,0.0326,0.0173795
11336,0.0116,0.017331
11337,0.04,0.017494
11338,0.0081,0.0173715
11339,0.0343,0.017468
11340,0.0125,0.0174475
11341,0.0275,0.0175345
11342,0.0086,0.017461
11343,0.0096,0.0174515
11344,0.0083,0.017365
11345,0.0224,0.0174125
11346,0.0206,0.0174415
11347,0.0271,0.017511
11348,0.0283,0.0175675
11349,0.0185,0.0174715
11350,0.0113,0.0171805
11351,0.0126,0.017108
11352,0.0082,0.017103
11353,0.0223,0.017186
11354,0.0108,0.0170905
11355,0.0126,0.0171175
11356,0.0111,0.0171435
11357,0.0072,0.017032
11358,0.0156,0.0169995
11359,0.0255,0.0170225
11360,0.0196,0.017075
11361,0.0228,0.017116
11362,0.0324,0.017142
11363,0.0144,0.0170845
11364,0.0217,0.017111
11365,0.0135,0.017056
11366,0.0256,0.017118
11367,0.0143,0.017121
11368,0.0051,0.017033
11369,0.0182,0.017078
11370,0.0303,0.017177
11371,0.0107,0.0171505
11372,0.0116,0.01704
11373,0.0231,0.017041
11374,0.019,0.016967
11375,0.0228,0.017049
11376,0.0222,0.0170865
11377,0.0065,0.0170205
11378,0.0455,0.0171855
11379,0.0162,0.017159
11380,0.0161,0.0171335
11381,0.0111,0.017157
11382,0.0256,0.0171545
11383,0.021,0.0171045
11384,0.0229,0.0171425
11385,0.0175,0.0171075
11386,0.0082,0.0170915
11387,0.0155,0.017081
11388,0.0207,0.017058
11389,0.0206,0.017026
11390,0.0101,0.01697
11391,0.01,0.016958
11392,0.0104,0.01694
11393,0.0042,0.0169195
11394,0.0338,0.0170325
11395,0.0074,0.016997
11396,0.0284,0.017064
11397,0.0341,0.017179
11398,0.0505,0.017392
11399,0.0094,0.017307
11400,0.0252,0.0173065
11401,0.0083,0.017285
11402,0.0125,0.0173015
11403,0.0285,0.017416
11404,0.0205,0.017454
11405,0.0058,0.017417
11406,0.005,0.0174095
11407,0.0188,0.0174155
11408,0.0144,0.017402
11409,0.0352,0.0174855
11410,0.0104,0.0174545
11411,0.0163,0.0174935
11412,0.0143,0.017513
11413,0.02,0.0175305
11414,0.0173,0.017519
11415,0.0086,0.017434
11416,0.0156,0.017443
11417,0.0085,0.017397
11418,0.0062,0.0173275
11419,0.0263,0.017338
11420,0.0131,0.0172475
11421,0.0166,0.0172685
11422,0.0175,0.0172405
11423,0.0064,0.0172255
11424,0.027,0.017277
11425,0.0094,0.017288
11426,0.0385,0.017435
11427,0.0257,0.017515
11428,0.0239,0.0175755
11429,0.0122,0.0175045
11430,0.0132,0.017505
11431,0.0226,0.0175865
11432,0.0232,0.017518
11433,0.0154,0.0175455
11434,0.0298,0.017631
11435,0.0127,0.017598
11436,0.0071,0.017597
11437,0.0124,0.0175715
11438,0.0035,0.0174965
11439,0.0144,0.0175505
11440,0.017,0.01751
11441,0.0144,0.0175005
11442,0.0153,0.0175285
11443,0.0163,0.0174995
11444,0.0123,0.0174435
11445,0.0351,0.017522
11446,0.0133,0.0174975
11447,0.0139,0.0175385
11448,0.0221,0.0176015
11449,0.0073,0.0175825
11450,0.0244,0.017641
11451,0.0152,0.01769
11452,0.0213,0.017591
11453,0.0216,0.0176785
11454,0.0173,0.017691
11455,0.0157,0.017684
11456,0.0173,0.0177075
11457,0.0181,0.017704
11458,0.012,0.0175885
11459,0.0109,0.0175695
11460,0.0214,0.0175975
11461,0.0181,0.0174495
11462,0.016,0.0175035
11463,0.0123,0.017517
11464,0.0478,0.017689
11465,0.0064,0.0176285
11466,0.0455,0.017761
11467,0.0071,0.0177745
11468,0.0191,0.0178115
11469,0.0107,0.0177945
11470,0.019,0.017827
11471,0.0265,0.0178225
11472,0.0071,0.0177665
11473,0.0135,0.017733
11474,0.0241,0.017794
11475,0.0131,0.0178055
11476,0.0519,0.017977
11477,0.0163,0.0180035
11478,0.0242,0.018033
11479,0.0171,0.018048
11480,0.0058,0.0179515
11481,0.0169,0.017943
11482,0.0124,0.0177435
11483,0.0157,0.017733
11484,0.0118,0.017756
11485,0.0147,0.0177645
11486,0.0076,0.0177725
11487,0.0166,0.017742
11488,0.0363,0.0178325
11489,0.0297,0.0179015
11490,0.0142,0.017867
11491,0.0397,0.0179505
11492,0.007,0.0179405
11493,0.0072,0.0179425
11494,0.0092,0.0178885
11495,0.0246,0.0179475
11496,0.0295,0.0180105
11497,0.0153,0.0179875
11498,0.0073,0.0178965
